pid,fgxp,fkicker,dist,good
612686,XP,NF-0300,20,1
612702,FG,MC-3000,20,1
612712,FG,MC-3000,55,1
612728,XP,MC-3000,20,1
612764,FG,NF-0300,52,1
612767,XP,MC-3000,20,1
612821,XP,RB-4650,20,1
612842,XP,RB-4650,20,1
612854,FG,RB-4650,33,1
612903,XP,RB-4650,20,1
612916,FG,RB-4650,39,1
612928,XP,SJ-0300,20,1
612944,FG,RB-4650,46,1
612952,FG,RB-4650,27,0
612967,XP,SJ-0300,20,1
612979,XP,PD-0200,20,1
613004,FG,PD-0200,27,1
613045,XP,PD-0200,20,1
613058,XP,RG-1500,20,1
613077,FG,PD-0200,24,1
613096,XP,RG-1500,20,1
613100,XP,RG-1500,20,1
613113,XP,RG-1500,20,1
613147,FG,CP-0575,31,1
613158,XP,AV-0400,20,1
613164,FG,CP-0575,38,0
613177,FG,AV-0400,46,1
613202,FG,CP-0575,23,1
613215,XP,AV-0400,20,1
613246,FG,AV-0400,27,1
613256,XP,CP-0575,20,1
613266,XP,CP-0575,20,1
613280,XP,AV-0400,20,1
613299,XP,CP-0575,20,1
613308,FG,CP-0575,36,1
613316,XP,MB-4600,20,1
613338,XP,MB-4600,20,1
613343,XP,MB-4600,20,1
613352,XP,MB-4600,20,1
613370,XP,MB-4600,20,1
613395,FG,MB-4600,59,0
613415,XP,MB-4600,20,1
613419,XP,MB-4600,20,1
613433,XP,MB-4600,20,1
613451,XP,PM-1300,20,1
613456,XP,PM-1300,20,1
613485,XP,NN-0200,20,1
613520,FG,NN-0200,19,1
613540,FG,DC-0500,45,1
613548,FG,NN-0200,37,1
613566,XP,NN-0200,20,1
613580,XP,DC-0500,20,1
613649,FG,RS-3400,40,0
613659,FG,MN-0800,29,1
613671,XP,MN-0800,20,1
613681,FG,RS-3400,44,0
613703,XP,MN-0800,20,1
613748,XP,MN-0800,20,1
613768,XP,MN-0800,20,1
613778,XP,RS-3400,20,1
613811,FG,JT-3950,38,1
613826,XP,BC-3000,20,1
613851,XP,JT-3950,20,1
613881,XP,BC-3000,20,1
613893,XP,JT-3950,20,1
613905,XP,BC-3000,20,1
613913,FG,BC-3000,50,0
613924,FG,BC-3000,36,0
613934,FG,JT-3950,21,1
613955,FG,JT-3950,32,1
613965,XP,NF-0400,20,1
613997,XP,MC-3000,20,1
614018,FG,NF-0400,30,1
614038,FG,NF-0400,41,0
614082,XP,NF-0400,20,1
614123,XP,GZ-2000,20,1
614138,XP,GZ-2000,20,1
614158,XP,GZ-2000,20,1
614169,XP,DB-0200,20,1
614183,FG,DB-0200,29,1
614191,XP,DB-0200,20,1
614210,FG,DB-0200,40,1
614220,FG,GZ-2000,28,1
614234,XP,DB-0200,20,1
614237,XP,DB-0200,20,1
614251,XP,GZ-2000,20,1
614290,FG,SJ-0300,49,1
614327,XP,SG-0800,20,1
614342,FG,SG-0800,21,1
614356,FG,SJ-0300,37,1
614376,FG,SJ-0300,47,1
614388,FG,SG-0800,20,1
614406,FG,SG-0800,36,1
614440,XP,SG-1100,20,1
614453,XP,SG-1100,20,0
614468,FG,BW-0350,25,1
614484,FG,BW-0350,30,1
614518,FG,BW-0350,40,1
614550,XP,SG-1100,20,1
614643,XP,JB-7100,20,1
614652,XP,JB-7100,20,1
614672,FG,JB-7100,39,1
614683,FG,RB-4650,27,1
614694,XP,RB-4650,20,1
614706,FG,JB-7100,29,1
614715,XP,JB-7100,20,1
614724,FG,JB-7100,31,1
614735,XP,RB-4650,20,1
614761,XP,KF-0250,20,1
614763,XP,CP-0575,20,1
614778,XP,KF-0250,20,1
614801,FG,KF-0250,49,1
614812,XP,CP-0575,20,1
614825,FG,KF-0250,44,1
614835,XP,CP-0575,20,1
614847,FG,CP-0575,38,1
614862,FG,CP-0575,33,1
614880,XP,KF-0250,20,1
614903,FG,KF-0250,33,0
614913,XP,CP-0575,20,1
614919,FG,CP-0575,51,1
614926,XP,KF-0250,20,1
614953,FG,AV-0400,48,1
614969,XP,AV-0400,20,1
614982,XP,AV-0400,20,1
614993,FG,AV-0400,43,1
615011,FG,AV-0400,25,1
615018,XP,AV-0400,20,1
615048,FG,JS-1100,41,1
615077,XP,AV-0400,20,1
615084,XP,JS-1100,20,1
615096,XP,AV-0400,20,1
615106,XP,JS-1100,20,1
615116,FG,CC-1150,51,1
615130,XP,PD-0200,20,1
615150,FG,CC-1150,32,1
615167,XP,PD-0200,20,1
615201,XP,CC-1150,20,1
615215,XP,CC-1150,20,1
615228,FG,PD-0200,45,0
615260,FG,CC-1150,35,1
615311,FG,CS-4250,48,0
615318,XP,CS-0250,20,1
615334,XP,CS-0250,20,1
615343,FG,CS-4250,22,1
615353,XP,CS-4250,20,1
615365,XP,CS-0250,20,1
615370,FG,CS-4250,51,1
615434,XP,CS-0250,20,1
615447,FG,SH-0400,20,1
615464,FG,BM-1650,24,1
615499,XP,SH-0400,20,1
615515,XP,SH-0400,20,1
615550,FG,SH-0400,46,0
615575,XP,BM-1650,20,1
615599,FG,SH-0400,28,1
615644,FG,GG-0100,40,1
615661,FG,SS-3100,42,1
615684,FG,SS-3100,24,1
615704,FG,SS-3100,45,1
615718,XP,SS-3100,20,1
615732,FG,GG-0100,40,1
615742,XP,SS-3100,20,1
615751,XP,GG-0100,20,1
615757,XP,SS-3100,20,1
615772,XP,SS-3100,20,1
615792,XP,RG-1500,20,1
615809,XP,RG-1500,20,1
615821,FG,NF-0300,43,1
615838,FG,RG-1500,24,1
615847,FG,NF-0300,28,1
615864,XP,NF-0300,20,1
615887,XP,RG-1500,20,1
615914,FG,NF-0300,22,1
615930,FG,NF-0300,42,1
615943,FG,RG-1500,45,1
615980,XP,JB-7100,20,1
616002,XP,JB-7100,20,1
616015,XP,KF-0250,20,1
616029,XP,JB-7100,20,1
616044,FG,JB-7100,29,1
616052,XP,KF-0250,20,1
616076,XP,JB-7100,20,1
616097,XP,JB-7100,20,1
616114,XP,JB-7100,20,1
616146,XP,RG-1500,20,1
616154,XP,MC-3000,20,1
616170,FG,RG-1500,23,1
616182,XP,MC-3000,20,1
616195,XP,RG-1500,20,1
616205,XP,MC-3000,20,1
616225,FG,MC-3000,53,1
616240,XP,MC-3000,20,1
616253,XP,MC-3000,20,1
616274,FG,MC-3000,38,0
616305,XP,AV-0400,20,1
616320,XP,AV-0400,20,1
616335,FG,AV-0400,31,1
616350,FG,RS-3400,36,1
616361,FG,AV-0400,30,1
616374,XP,RS-3400,20,1
616395,XP,AV-0400,20,1
616406,XP,AV-0400,20,1
616416,XP,RS-3400,20,1
616428,XP,AV-0400,20,1
616468,XP,SJ-0300,20,1
616477,FG,CS-4250,41,1
616493,XP,CS-4250,20,1
616507,XP,CS-4250,20,1
616526,XP,CS-4250,20,1
616556,XP,CS-4250,20,1
616568,XP,CS-4250,20,1
616600,XP,SJ-0300,20,1
616639,FG,NF-0300,27,1
616647,FG,AH-2600,51,1
616681,XP,AH-2600,20,1
616702,XP,AH-2600,20,1
616728,XP,NF-0300,20,1
616744,XP,AH-2600,20,1
616756,FG,AH-2600,52,0
616772,XP,NF-0300,20,1
616795,XP,PM-1300,20,1
616806,FG,PM-1300,50,1
616817,FG,SS-3100,25,1
616834,XP,SS-3100,20,1
616858,XP,SS-3100,20,1
616876,FG,SS-3100,50,0
616887,XP,PM-1300,20,1
616900,XP,SS-3100,20,1
616928,FG,PM-1300,27,1
616965,XP,PM-1300,20,1
617004,XP,JT-3950,20,1
617017,XP,GG-0100,20,1
617027,XP,JT-3950,20,1
617040,XP,JT-3950,20,1
617052,FG,JT-3950,57,0
617066,XP,JT-3950,20,1
617080,FG,GG-0100,37,1
617094,XP,JT-3950,20,1
617112,FG,JT-3950,30,1
617170,FG,DC-0500,31,1
617185,XP,DC-0500,20,1
617202,XP,RB-4650,20,1
617214,XP,RB-4650,20,1
617233,FG,RB-4650,41,1
617269,FG,RB-4650,55,1
617272,XP,DC-0500,20,1
617282,FG,RB-4650,50,1
617327,FG,NN-0200,33,1
617339,XP,JS-1100,20,1
617346,XP,NN-0200,20,1
617355,XP,JS-1100,20,1
617375,XP,NN-0200,20,1
617390,XP,NN-0200,20,1
617403,FG,NN-0200,34,1
617422,FG,NN-0200,23,1
617452,FG,NN-0200,37,1
617472,XP,BW-0350,20,1
617485,XP,MB-4600,20,1
617492,XP,BW-0350,20,1
617508,FG,BW-0350,49,0
617523,XP,MB-4600,20,1
617534,XP,BW-0350,20,1
617549,FG,BW-0350,18,1
617560,FG,BW-0350,41,1
617569,XP,MB-4600,20,1
617588,XP,MB-4600,20,1
617621,FG,BW-0350,55,1
617631,FG,BW-0350,33,1
617651,XP,CP-0575,20,1
617669,FG,PD-0200,29,1
617683,XP,PD-0200,20,1
617694,XP,CP-0575,20,1
617702,XP,CP-0575,20,1
617724,FG,PD-0200,51,1
617750,XP,PD-0200,20,1
617762,FG,PD-0200,46,1
617790,FG,PD-0200,31,1
617830,XP,DB-0200,20,1
617860,FG,SG-1100,41,0
617867,FG,DB-0200,51,1
617873,XP,DB-0200,20,1
617888,XP,DB-0200,20,1
617902,FG,SG-1100,30,1
617912,XP,DB-0200,20,1
617934,XP,SG-1100,20,1
617945,XP,SG-1100,20,1
617963,XP,DB-0200,20,1
618002,XP,CS-0250,20,1
618016,XP,CS-0250,20,1
618046,FG,CS-0250,22,1
618065,XP,CS-0250,20,1
618072,FG,CS-0250,31,1
618078,XP,SG-0800,20,1
618092,XP,CS-0250,20,1
618097,XP,CS-0250,20,1
618106,XP,SG-0800,20,1
618136,XP,MC-3000,20,1
618149,XP,MC-3000,20,1
618185,XP,MC-3000,20,1
618192,XP,MC-3000,20,1
618222,XP,MC-3000,20,1
618238,XP,MC-3000,20,1
618250,XP,BW-0350,20,1
618261,FG,BW-0350,26,1
618361,FG,DB-0200,33,1
618378,XP,RB-4650,20,1
618385,XP,DB-0200,20,1
618408,XP,DB-0200,20,1
618422,FG,RB-4650,29,1
618433,XP,RB-4650,20,1
618441,FG,DB-0200,53,0
618456,FG,DB-0200,49,1
618490,XP,AH-2600,20,1
618496,XP,AH-2600,20,1
618512,FG,DC-0500,45,1
618549,FG,AH-2600,44,0
618557,FG,DC-0500,50,0
618565,FG,AH-2600,47,0
618574,FG,DC-0500,25,1
618624,FG,AH-2600,50,0
618627,FG,DC-0500,58,1
618652,XP,RS-3400,20,1
618666,XP,RS-3400,20,1
618679,FG,BC-3000,38,1
618695,XP,RS-3400,20,1
618702,XP,RS-3400,20,1
618713,XP,BC-3000,20,1
618721,FG,BC-3000,42,1
618778,XP,BC-3000,20,1
618799,XP,BC-3000,20,1
618821,FG,AV-0400,38,1
618879,FG,AV-0400,34,1
618886,FG,JT-3950,52,1
618901,XP,AV-0400,20,1
618936,FG,JT-3950,27,1
618947,XP,AV-0400,20,1
618954,XP,JT-3950,20,1
618993,FG,SG-1100,30,1
619015,FG,SG-1100,29,1
619031,XP,SG-1100,20,1
619051,FG,PM-1300,55,1
619061,XP,PM-1300,20,1
619073,XP,PM-1300,20,1
619078,XP,PM-1300,20,1
619093,XP,SG-1100,20,1
619107,XP,PM-1300,20,1
619136,FG,SG-1100,44,1
619191,XP,JB-7100,20,1
619203,XP,MB-4600,20,1
619210,FG,MB-4600,20,1
619234,FG,JB-7100,49,1
619246,FG,MB-4600,20,1
619273,XP,MB-4600,20,1
619286,XP,JB-7100,20,1
619303,XP,JB-7100,20,1
619315,FG,JB-7100,50,1
619327,FG,JB-7100,26,1
619345,XP,CP-0575,20,1
619364,FG,CP-0575,26,1
619380,FG,CP-0575,27,1
619415,XP,GZ-2000,20,1
619430,XP,CP-0575,20,1
619442,XP,CP-0575,20,1
619472,XP,CP-0575,20,1
619479,XP,GZ-2000,20,1
619499,XP,GZ-2000,20,1
619513,XP,GZ-2000,20,1
619539,XP,GG-0100,20,1
619555,XP,RG-1500,20,1
619563,XP,RG-1500,20,1
619578,XP,RG-1500,20,1
619599,FG,RG-1500,35,0
619607,XP,GG-0100,20,1
619629,XP,GG-0100,20,1
619639,FG,RG-1500,45,1
619672,FG,GG-0100,44,1
619681,XP,GG-0100,20,1
619712,FG,JS-1100,43,1
619732,FG,SS-3100,24,1
619761,XP,SS-3100,20,1
619774,FG,JS-1100,35,1
619803,FG,JS-1100,36,1
619817,XP,SS-3100,20,1
619860,FG,CC-1150,33,1
619874,XP,BM-1650,20,1
619885,FG,CC-1150,48,1
619910,XP,BM-1650,20,1
619920,XP,CC-1150,20,1
619932,XP,BM-1650,20,1
619959,FG,BM-1650,44,1
619969,FG,BM-1650,53,0
619979,XP,CC-1150,20,1
619989,FG,BM-1650,41,1
620003,XP,BM-1650,20,1
620014,XP,BM-1650,20,1
620046,XP,NN-0200,20,1
620082,XP,NN-0200,20,1
620103,XP,NN-0200,20,1
620128,XP,NN-0200,20,1
620150,FG,NN-0200,34,1
620202,XP,CS-0250,20,1
620213,FG,PD-0200,31,1
620228,FG,CS-0250,42,1
620236,FG,PD-0200,55,1
620260,XP,PD-0200,20,1
620273,XP,CS-0250,20,1
620284,FG,PD-0200,52,1
620312,FG,PD-0200,27,1
620332,FG,PD-0200,30,1
620350,XP,SG-0800,20,1
620363,FG,MN-0800,52,0
620370,XP,SG-0800,20,1
620408,FG,MN-0800,23,1
620420,FG,SG-0800,48,1
620427,FG,SG-0800,19,1
620442,XP,MN-0800,20,1
620455,XP,SG-0800,20,1
620457,XP,SG-0800,20,1
620466,XP,MN-0800,20,1
620476,FG,SG-0800,23,1
620494,FG,SG-0800,47,1
620505,FG,SG-0800,35,1
620522,XP,SH-0400,20,1
620568,FG,SH-0400,40,1
620579,XP,SH-0400,20,1
620585,XP,KF-0250,20,1
620609,FG,KF-0250,27,1
620652,XP,SH-0400,20,1
620666,XP,KF-0250,20,1
620675,FG,SH-0400,43,1
620691,FG,AV-0400,27,1
620695,XP,AV-0400,20,1
620709,XP,AV-0400,20,1
620726,XP,AV-0400,20,1
620741,XP,RB-4650,20,1
620747,XP,RB-4650,20,1
620764,FG,AV-0400,34,1
620793,XP,RB-4650,20,1
620811,FG,RB-4650,37,0
620820,XP,RB-4650,20,1
620864,FG,MB-4600,52,1
620888,FG,RG-1500,25,1
620907,XP,RG-1500,20,1
620926,FG,RG-1500,28,1
620940,XP,MB-4600,20,1
620955,FG,MB-4600,54,1
620960,XP,RG-1500,20,0
621045,FG,SG-0800,36,0
621055,XP,SG-0800,20,1
621076,XP,DC-0500,20,1
621087,FG,SG-0800,42,1
621099,FG,SG-0800,53,1
621109,XP,SG-0800,20,1
621124,XP,DC-0500,20,1
621132,FG,SG-0800,40,1
621156,XP,SG-0800,20,1
621178,XP,SG-0800,20,1
621207,XP,GG-0100,20,1
621223,XP,MN-0800,20,1
621230,XP,MN-0800,20,1
621244,FG,GG-0100,39,1
621259,FG,MN-0800,44,1
621277,XP,GG-0100,20,1
621292,XP,GG-0100,20,1
621307,FG,GG-0100,38,0
621315,XP,MN-0800,20,1
621330,XP,GG-0100,20,1
621333,XP,MN-0800,20,1
621343,FG,MN-0800,38,1
621356,FG,GG-0100,44,1
621370,FG,MN-0800,42,1
621384,FG,GG-0100,36,1
621394,FG,MN-0800,36,0
621414,FG,SS-3100,20,1
621435,XP,BC-3000,20,1
621446,XP,BC-3000,20,1
621464,XP,BC-3000,20,1
621507,FG,BC-3000,40,1
621521,XP,BC-3000,20,1
621553,XP,SS-3100,20,1
621572,XP,JS-1100,20,1
621595,FG,RS-3400,25,1
621629,XP,RS-3400,20,1
621652,FG,RS-3400,21,1
621674,FG,RS-3400,42,1
621717,XP,JS-1100,20,1
621723,FG,JS-1100,55,0
621735,XP,MC-3000,20,1
621743,FG,CS-4250,48,1
621777,FG,MC-3000,43,1
621817,XP,CS-4250,20,1
621833,XP,MC-3000,20,1
621846,XP,CS-4250,20,1
621858,XP,CS-4250,20,1
621870,FG,MC-3000,30,1
621891,XP,MC-3000,20,1
621902,XP,MP-2100,20,1
621926,FG,MP-2100,50,0
621976,FG,MP-2100,52,1
621995,FG,MP-2100,44,0
622017,XP,MP-2100,20,1
622040,FG,BW-0350,40,1
622066,FG,BM-1650,37,1
622087,XP,NF-0300,20,1
622122,XP,BM-1650,20,1
622140,XP,BM-1650,20,1
622162,XP,BM-1650,20,1
622187,FG,NF-0300,30,1
622205,XP,NF-0300,20,1
622230,XP,BM-1650,20,1
622239,XP,JT-3950,20,1
622252,XP,JT-3950,20,1
622265,XP,JT-3950,20,1
622279,XP,JT-3950,20,1
622287,XP,JT-3950,20,1
622300,FG,JT-3950,46,1
622325,FG,PM-1300,45,0
622330,FG,JT-3950,64,0
622341,FG,PM-1300,47,1
622355,XP,PM-1300,20,1
622368,XP,JT-3950,20,1
622376,XP,PM-1300,20,1
622384,FG,JT-3950,49,1
622411,XP,SJ-0300,20,1
622423,XP,NN-0200,20,1
622455,XP,NN-0200,20,1
622469,XP,SJ-0300,20,1
622491,FG,SJ-0300,53,0
622511,XP,SJ-0300,20,1
622521,XP,NN-0200,20,1
622542,XP,SJ-0300,20,1
622552,FG,NN-0200,30,1
622565,XP,NN-0200,20,1
622604,XP,CC-1150,20,1
622616,XP,KF-0250,20,1
622632,FG,KF-0250,28,1
622657,XP,CC-1150,20,1
622662,FG,KF-0250,43,1
622688,FG,CC-1150,33,1
622701,FG,CC-1150,49,1
622709,FG,CC-1150,37,1
622738,XP,KF-0250,20,1
622746,XP,CC-1150,20,1
622759,FG,SH-0400,33,1
622768,XP,SH-0400,20,1
622779,XP,DB-0200,20,1
622804,FG,DB-0200,42,1
622822,XP,DB-0200,20,1
622844,XP,SH-0400,20,1
622853,FG,SH-0400,33,1
622859,FG,DB-0200,56,1
622882,FG,SH-0400,48,1
622894,XP,DB-0200,20,1
622904,FG,DB-0200,31,1
622919,FG,CP-0575,31,1
622936,XP,CP-0575,20,1
622963,XP,CP-0575,20,1
622978,FG,CP-0575,45,1
623024,XP,CP-0575,20,1
623093,XP,GZ-2000,20,1
623113,XP,GZ-2000,20,1
623134,FG,PD-0200,54,1
623152,XP,PD-0200,20,1
623169,XP,PD-0200,20,1
623192,XP,PD-0200,20,1
623240,FG,GZ-2000,38,1
623249,XP,PD-0200,20,1
623262,XP,SG-0800,20,1
623276,FG,NF-0300,22,1
623293,FG,NF-0300,47,1
623311,FG,NF-0300,46,1
623324,XP,SG-0800,20,1
623334,FG,NF-0300,27,1
623346,FG,SG-0800,39,1
623359,XP,NF-0300,20,1
623372,FG,SG-0800,36,1
623406,XP,SG-0800,20,1
623434,FG,NF-0300,58,0
623466,FG,BW-0350,40,1
623490,XP,DC-0500,20,1
623498,XP,BW-0350,20,1
623505,FG,DC-0500,31,1
623521,FG,BW-0350,55,1
623561,FG,BW-0350,33,1
623598,XP,DC-0500,20,1
623617,XP,CS-4250,20,1
623637,FG,CS-4250,50,0
623648,XP,CS-4250,20,1
623678,XP,RG-1500,20,1
623693,XP,CS-4250,20,1
623702,FG,CS-4250,33,1
623713,FG,CS-4250,37,0
623721,XP,RG-1500,20,1
623734,FG,CS-4250,19,1
623789,XP,SG-1100,20,1
623809,FG,MP-2100,21,1
623831,FG,SG-1100,27,1
623837,XP,SG-1100,20,1
623851,XP,MP-2100,20,1
623873,FG,SG-1100,48,1
623891,FG,SG-1100,36,1
623900,XP,MP-2100,20,1
623914,XP,MP-2100,20,1
623934,XP,MC-3000,20,1
623950,XP,MC-3000,20,1
623961,XP,MC-3000,20,1
623994,XP,MC-3000,20,1
624012,FG,GG-0100,33,1
624024,XP,MC-3000,20,1
624048,FG,MC-3000,34,1
624061,XP,GG-0100,20,1
624086,XP,GG-0100,20,1
624134,FG,AV-0400,23,1
624145,XP,AV-0400,20,1
624198,XP,AV-0400,20,1
624228,XP,AV-0400,20,1
624251,FG,AV-0400,50,1
624274,FG,SH-0400,24,1
624282,XP,GZ-2000,20,1
624301,XP,GZ-2000,20,1
624314,XP,GZ-2000,20,1
624325,FG,GZ-2000,52,0
624336,FG,SH-0400,35,1
624364,XP,SH-0400,20,1
624393,XP,GZ-2000,20,1
624404,XP,SH-0400,20,1
624423,FG,KF-0250,31,1
624441,FG,RS-3400,36,1
624466,FG,KF-0250,31,1
624484,XP,RS-3400,20,1
624500,XP,KF-0250,20,1
624529,FG,KF-0250,27,1
624540,XP,RS-3400,20,1
624563,FG,KF-0250,22,1
624587,FG,BC-3000,40,1
624635,FG,BC-3000,22,1
624648,XP,JS-1100,20,1
624667,FG,JS-1100,30,1
624723,XP,JS-1100,20,1
624729,XP,JS-1100,20,1
624755,XP,JT-3950,20,1
624812,XP,JT-3950,20,1
624821,FG,MB-4600,57,0
624824,FG,JT-3950,38,1
624832,FG,JT-3950,38,1
624878,XP,MB-4600,20,1
624897,XP,JT-3950,20,1
624936,XP,NN-0200,20,1
624944,XP,CS-0250,20,1
624964,FG,CS-0250,28,1
624980,XP,NN-0200,20,1
624995,FG,CS-0250,40,1
625015,XP,CS-0250,20,1
625028,FG,NN-0200,24,1
625047,FG,NN-0200,48,1
625058,FG,CS-0250,48,1
625083,XP,DB-0200,20,1
625110,XP,JB-7100,20,1
625119,XP,JB-7100,20,1
625131,XP,DB-0200,20,1
625164,XP,DB-0200,20,1
625192,XP,DB-0200,20,1
625205,XP,JB-7100,20,1
625216,FG,DB-0200,49,1
625249,XP,CC-1150,20,1
625277,XP,CC-1150,20,1
625287,XP,SJ-0300,20,1
625294,FG,SJ-0300,29,1
625321,FG,SJ-0300,53,1
625332,XP,CC-1150,20,1
625372,FG,CC-1150,41,1
625391,XP,BM-1650,20,1
625401,FG,PD-0200,51,0
625406,XP,BM-1650,20,1
625432,FG,PD-0200,22,1
625446,XP,BM-1650,20,1
625456,XP,PD-0200,20,1
625468,XP,BM-1650,20,1
625477,XP,BM-1650,20,1
625496,XP,BM-1650,20,1
625539,XP,PD-0200,20,1
625563,XP,RB-4650,20,1
625581,FG,RB-4650,39,1
625596,FG,RB-4650,38,1
625606,FG,SS-3100,44,1
625614,XP,SS-3100,20,1
625619,XP,SS-3100,20,1
625624,XP,SS-3100,20,1
625670,FG,RB-4650,31,1
625684,FG,SS-3100,30,1
625693,FG,SS-3100,40,1
625703,XP,RB-4650,20,1
625743,XP,BM-1650,20,1
625769,XP,NN-0200,20,1
625780,XP,BM-1650,20,1
625794,XP,BM-1650,20,1
625808,XP,BM-1650,20,1
625823,XP,NN-0200,20,1
625834,XP,BM-1650,20,1
625844,XP,NN-0200,20,1
625853,FG,BM-1650,53,0
625881,XP,MB-4600,20,1
625898,XP,MB-4600,20,1
625933,XP,MB-4600,20,1
625961,FG,MP-2100,22,1
625972,XP,MP-2100,20,1
625985,FG,MP-2100,20,1
626028,FG,MP-2100,48,1
626040,XP,MN-0800,20,1
626077,FG,JT-3950,45,1
626096,FG,JT-3950,50,1
626118,XP,MN-0800,20,1
626126,FG,MN-0800,32,1
626150,FG,MN-0800,33,1
626165,XP,JT-3950,20,1
626171,FG,JT-3950,53,1
626183,XP,MN-0800,20,1
626203,FG,RS-3400,35,1
626246,FG,RB-4650,30,1
626255,XP,RB-4650,20,1
626279,FG,RB-4650,29,1
626289,XP,RB-4650,20,1
626309,XP,RB-4650,20,1
626330,FG,RB-4650,49,1
626363,XP,RS-3400,20,1
626374,XP,GZ-2000,20,1
626406,XP,CS-0250,20,1
626419,FG,GZ-2000,38,0
626431,FG,CS-0250,53,1
626434,XP,CS-0250,20,1
626455,FG,CS-0250,28,1
626479,XP,CS-0250,20,1
626497,XP,CS-0250,20,1
626531,XP,SG-0800,20,1
626558,FG,SG-0800,23,1
626577,XP,SG-0800,20,1
626585,XP,RG-1500,20,1
626598,XP,SG-0800,20,1
626605,XP,SG-0800,20,1
626608,XP,SG-0800,20,1
626620,XP,SG-0800,20,1
626659,FG,SG-0800,27,1
626680,FG,SG-0800,39,1
626705,XP,DC-0500,20,1
626725,XP,DC-0500,20,1
626740,XP,NF-0300,20,1
626747,XP,DC-0500,20,1
626764,FG,DC-0500,53,1
626778,XP,NF-0300,20,1
626788,FG,NF-0300,55,1
626802,FG,DC-0500,36,1
626823,FG,DC-0500,29,1
626831,XP,DC-0500,20,1
626842,XP,DC-0500,20,0
626888,FG,BW-0350,56,0
626942,FG,BW-0350,46,1
626963,XP,BW-0350,20,1
626982,FG,PM-1300,54,1
627001,FG,PM-1300,45,1
627017,XP,PM-1300,20,1
627028,FG,BW-0350,38,1
627046,FG,GG-0100,31,1
627065,FG,GG-0100,26,1
627071,FG,SH-0400,58,1
627117,FG,SH-0400,29,1
627155,FG,GG-0100,46,1
627167,XP,SH-0400,20,1
627181,FG,JS-1100,48,0
627212,XP,CS-4250,20,1
627229,FG,JS-1100,30,1
627249,FG,CS-4250,43,1
627260,XP,CS-4250,20,1
627272,FG,JS-1100,40,1
627292,XP,CS-4250,20,1
627326,FG,CS-4250,29,1
627333,XP,JS-1100,20,1
627370,XP,CP-0575,20,1
627385,XP,CC-1150,20,1
627441,XP,CC-1150,20,1
627462,FG,CP-0575,54,1
627479,XP,CP-0575,20,1
627505,FG,CC-1150,28,1
627520,FG,CP-0575,20,1
627525,XP,CC-1150,20,1
627553,FG,BC-3000,52,1
627570,FG,BC-3000,33,1
627600,FG,BC-3000,26,1
627610,FG,SJ-0300,46,1
627624,FG,SJ-0300,38,1
627666,XP,BC-3000,20,1
627697,XP,BC-3000,20,1
627716,XP,SJ-0300,20,1
627726,FG,AV-0400,31,1
627737,XP,SS-3100,20,1
627756,XP,SS-3100,20,1
627760,XP,SS-3100,20,1
627769,XP,AV-0400,20,1
627779,XP,SS-3100,20,1
627789,XP,SS-3100,20,1
627800,XP,AV-0400,20,1
627815,FG,AV-0400,23,1
627827,XP,SS-3100,20,1
627848,XP,AV-0400,20,1
627855,XP,AV-0400,20,1
627884,XP,SS-3100,20,1
627912,XP,MC-3000,20,1
627921,XP,SG-1100,20,1
627929,FG,MC-3000,31,1
627940,FG,SG-1100,31,1
627951,FG,MC-3000,49,1
627967,FG,SG-1100,29,1
627980,FG,MC-3000,27,1
627989,FG,SG-1100,37,1
628010,XP,SG-1100,20,1
628022,XP,SG-1100,20,1
628040,XP,SG-1100,20,1
628056,XP,MC-3000,20,1
628063,XP,SG-1100,20,1
628084,FG,KF-0250,44,1
628127,XP,DB-0200,20,1
628155,XP,KF-0250,20,1
628171,FG,DB-0200,21,1
628183,XP,KF-0250,20,1
628193,XP,DB-0200,20,1
628227,FG,KF-0250,40,1
628297,XP,SG-1100,20,1
628314,XP,SG-1100,20,1
628328,XP,GG-0100,20,1
628344,XP,SG-1100,20,1
628363,FG,GG-0100,31,1
628378,XP,SG-1100,20,1
628423,FG,JS-1100,25,1
628435,XP,MN-0800,20,1
628451,FG,MN-0800,31,1
628478,XP,MN-0800,20,1
628483,XP,JS-1100,20,1
628513,XP,MN-0800,20,1
628531,XP,JS-1100,20,1
628534,XP,MN-0800,20,1
628569,FG,PM-1300,31,0
628577,FG,BC-3000,49,1
628585,FG,PM-1300,55,0
628601,FG,BC-3000,29,1
628612,XP,PM-1300,20,1
628627,FG,PM-1300,40,1
628636,FG,BC-3000,43,1
628650,XP,BC-3000,20,1
628667,XP,PM-1300,20,1
628728,XP,DB-0200,20,1
628745,FG,DB-0200,52,1
628761,XP,CC-1150,20,1
628784,XP,CC-1150,20,1
628795,FG,DB-0200,35,0
628851,XP,CC-1150,20,1
628860,XP,CC-1150,20,1
628874,XP,DB-0200,20,1
628891,XP,CS-0250,20,1
628905,XP,CS-0250,20,1
628939,XP,NF-0300,20,1
628945,XP,CS-0250,20,1
628950,FG,NF-0300,39,1
628973,FG,CS-0250,19,1
629055,XP,CS-4250,20,1
629069,XP,CS-4250,20,1
629076,FG,CS-4250,26,1
629094,FG,CS-4250,25,1
629108,FG,CS-4250,45,0
629119,XP,CS-4250,20,1
629132,FG,CS-4250,23,1
629146,XP,CS-4250,20,1
